,rate
13529,5.0
13530,1.0
13531,5.0
13532,5.0
13533,4.0
13534,4.0
13535,5.0
13536,4.0
13537,5.0
13538,5.0
13539,5.0
13540,5.0
13541,5.0
13542,5.0
13543,4.0
13544,4.0
13545,5.0
13546,5.0
13547,5.0
13548,5.0
13549,5.0
13550,5.0
13551,2.0
13552,5.0
13553,4.0
13554,5.0
13555,4.0
13556,5.0
13557,5.0
13558,5.0
13559,5.0
13560,4.0
13561,5.0
13562,4.0
13563,5.0
13564,5.0
13565,5.0
13566,4.0
13567,5.0
13568,5.0
13569,5.0
13570,5.0
13571,5.0
13572,2.0
13573,5.0
13574,5.0
13575,5.0
13576,5.0
13577,3.0
13578,5.0
13579,5.0
13580,5.0
13581,4.0
13582,5.0
13583,5.0
13584,5.0
13585,3.0
13586,4.0
13587,5.0
13588,4.0
13589,4.0
13590,5.0
13591,4.0
13592,5.0
13593,5.0
13594,5.0
13595,5.0
13596,4.0
13597,4.0
13598,4.0
13599,5.0
13600,5.0
13601,5.0
13602,5.0
13603,5.0
13604,5.0
13605,5.0
13606,4.0
13607,5.0
13608,5.0
13609,5.0
13610,5.0
13611,4.0
13612,4.0
13613,5.0
13614,4.0
13615,5.0
13616,3.0
13617,4.0
13618,5.0
13619,5.0
13620,5.0
13621,5.0
13622,5.0
13623,5.0
13624,5.0
13625,5.0
13626,4.0
13627,5.0
13628,5.0
13629,5.0
13630,5.0
13631,5.0
13632,5.0
13633,5.0
13634,5.0
13635,5.0
13636,4.0
13637,5.0
13638,3.0
13639,5.0
13640,4.0
13641,4.0
13642,5.0
13643,5.0
13644,4.0
13645,5.0
13646,5.0
13647,5.0
13648,5.0
13649,5.0
13650,4.0
13651,5.0
13652,5.0
13653,4.0
13654,5.0
13655,4.0
13656,3.0
13657,4.0
13658,5.0
13659,5.0
13660,5.0
13661,4.0
13662,4.0
13663,5.0
13664,5.0
13665,5.0
13666,4.0
13667,5.0
13668,5.0
13669,1.0
13670,5.0
13671,4.0
13672,5.0
13673,4.0
13674,5.0
13675,5.0
13676,5.0
13677,2.0
13678,5.0
13679,5.0
13680,5.0
13681,5.0
13682,5.0
13683,3.0
13684,5.0
13685,5.0
13686,5.0
13687,5.0
13688,4.0
13689,4.0
13690,4.0
13691,5.0
13692,5.0
13693,5.0
13694,5.0
13695,5.0
13696,5.0
13697,5.0
13698,5.0
13699,4.0
13700,4.0
13701,5.0
13702,5.0
13703,5.0
13704,4.0
13705,5.0
13706,5.0
13707,5.0
13708,4.0
13709,1.0
13710,4.0
13711,5.0
13712,3.0
13713,4.0
13714,5.0
13715,5.0
13716,5.0
13717,4.0
13718,5.0
13719,5.0
13720,4.0
13721,5.0
13722,5.0
13723,5.0
13724,5.0
13725,5.0
13726,5.0
13727,4.0
13728,5.0
13729,5.0
13730,5.0
13731,5.0
13732,3.0
13733,5.0
13734,5.0
13735,4.0
13736,4.0
13737,2.0
13738,5.0
13739,4.0
13740,5.0
13741,5.0
13742,5.0
13743,5.0
13744,4.0
13745,5.0
13746,5.0
13747,5.0
13748,5.0
13749,3.0
13750,3.0
13751,5.0
13752,5.0
13753,5.0
13754,5.0
13755,5.0
13756,5.0
13757,5.0
13758,4.0
13759,5.0
13760,5.0
13761,5.0
13762,5.0
13763,4.0
13764,4.0
13765,5.0
13766,5.0
13767,4.0
13768,5.0
13769,5.0
13770,5.0
13771,5.0
13772,5.0
13773,5.0
13774,5.0
13775,5.0
13776,5.0
13777,5.0
13778,5.0
13779,2.0
13780,4.0
13781,5.0
13782,5.0
13783,5.0
13784,5.0
13785,4.0
13786,4.0
13787,5.0
13788,4.0
13789,5.0
13790,5.0
13791,5.0
13792,4.0
13793,5.0
13794,5.0
13795,5.0
13796,5.0
13797,4.0
13798,5.0
13799,5.0
13800,5.0
13801,4.0
13802,5.0
13803,4.0
13804,5.0
13805,5.0
13806,5.0
13807,5.0
13808,5.0
13809,5.0
13810,5.0
13811,5.0
13812,5.0
13813,4.0
13814,5.0
13815,5.0
13816,3.0
13817,5.0
13818,4.0
13819,5.0
13820,5.0
13821,4.0
13822,5.0
13823,4.0
13824,3.0
13825,1.0
13826,4.0
13827,5.0
13828,5.0
13829,5.0
13830,4.0
13831,5.0
13832,4.0
13833,4.0
13834,4.0
13835,5.0
13836,5.0
13837,5.0
13838,4.0
13839,3.0
13840,5.0
13841,5.0
13842,5.0
13843,4.0
13844,5.0
13845,5.0
13846,5.0
13847,5.0
13848,5.0
13849,5.0
13850,5.0
13851,5.0
13852,5.0
13853,5.0
13854,5.0
13855,5.0
13856,4.0
13857,4.0
13858,5.0
13859,5.0
13860,5.0
13861,5.0
13862,5.0
13863,3.0
13864,5.0
13865,5.0
13866,5.0
13867,4.0
13868,2.0
13869,5.0
13870,5.0
13871,4.0
13872,4.0
13873,5.0
13874,5.0
13875,4.0
13876,5.0
13877,5.0
13878,5.0
13879,5.0
13880,2.0
13881,5.0
13882,4.0
13883,5.0
13884,5.0
13885,4.0
13886,4.0
13887,5.0
13888,5.0
13889,5.0
13890,5.0
13891,5.0
13892,5.0
13893,4.0
13894,4.0
13895,5.0
13896,5.0
13897,5.0
13898,5.0
13899,4.0
13900,2.0
13901,5.0
13902,4.0
13903,4.0
13904,5.0
13905,5.0
13906,4.0
13907,5.0
13908,5.0
13909,4.0
13910,5.0
13911,5.0
13912,4.0
13913,4.0
13914,5.0
13915,5.0
13916,4.0
13917,4.0
13918,5.0
13919,5.0
13920,5.0
13921,3.0
13922,2.0
13923,5.0
13924,5.0
13925,4.0
13926,5.0
13927,5.0
13928,4.0
13929,5.0
13930,4.0
13931,5.0
13932,5.0
13933,5.0
13934,4.0
13935,5.0
13936,5.0
13937,5.0
13938,5.0
13939,4.0
13940,4.0
13941,4.0
13942,4.0
13943,4.0
13944,5.0
13945,5.0
13946,5.0
13947,3.0
13948,5.0
13949,5.0
13950,5.0
13951,4.0
13952,4.0
13953,5.0
13954,5.0
13955,5.0
13956,5.0
13957,4.0
13958,4.0
13959,5.0
13960,5.0
13961,5.0
13962,4.0
13963,5.0
13964,5.0
13965,5.0
13966,5.0
13967,3.0
13968,5.0
13969,5.0
13970,5.0
13971,5.0
13972,5.0
13973,4.0
13974,4.0
13975,3.0
13976,5.0
13977,5.0
13978,5.0
13979,5.0
13980,5.0
13981,4.0
13982,5.0
13983,3.0
13984,5.0
13985,5.0
13986,5.0
13987,5.0
13988,5.0
13989,4.0
13990,4.0
13991,5.0
13992,4.0
13993,5.0
13994,5.0
13995,5.0
13996,5.0
13997,5.0
13998,5.0
13999,5.0
14000,5.0
14001,5.0
14002,5.0
14003,5.0
14004,3.0
14005,4.0
14006,5.0
14007,5.0
14008,5.0
14009,5.0
14010,3.0
14011,5.0
14012,4.0
14013,5.0
14014,5.0
14015,5.0
14016,5.0
14017,5.0
14018,4.0
14019,2.0
14020,5.0
14021,5.0
14022,5.0
14023,5.0
14024,4.0
14025,5.0
14026,4.0
14027,4.0
14028,4.0
14029,5.0
14030,5.0
14031,5.0
14032,5.0
14033,4.0
14034,4.0
14035,5.0
14036,5.0
14037,5.0
14038,5.0
14039,5.0
14040,5.0
14041,5.0
14042,3.0
14043,5.0
14044,5.0
14045,5.0
14046,4.0
14047,1.0
14048,5.0
14049,5.0
14050,4.0
14051,5.0
14052,5.0
14053,5.0
14054,4.0
14055,4.0
14056,5.0
14057,4.0
14058,5.0
14059,5.0
14060,5.0
14061,5.0
14062,5.0
14063,4.0
14064,4.0
14065,5.0
14066,1.0
14067,5.0
14068,5.0
14069,5.0
14070,5.0
14071,4.0
14072,5.0
14073,5.0
14074,4.0
14075,4.0
14076,5.0
14077,5.0
14078,5.0
14079,5.0
14080,5.0
14081,4.0
14082,5.0
14083,4.0
14084,5.0
14085,5.0
14086,5.0
14087,4.0
14088,5.0
14089,5.0
14090,4.0
14091,4.0
14092,4.0
14093,5.0
14094,5.0
14095,2.0
14096,4.0
14097,5.0
14098,5.0
14099,5.0
14100,5.0
14101,5.0
14102,4.0
14103,5.0
14104,5.0
14105,4.0
14106,5.0
14107,5.0
14108,5.0
14109,5.0
14110,5.0
14111,4.0
14112,5.0
14113,5.0
14114,5.0
14115,4.0
14116,4.0
14117,4.0
14118,5.0
14119,4.0
14120,5.0
14121,4.0
14122,5.0
14123,5.0
14124,5.0
14125,3.0
14126,5.0
14127,5.0
14128,5.0
14129,5.0
14130,1.0
14131,5.0
14132,4.0
14133,5.0
14134,5.0
14135,5.0
14136,5.0
14137,5.0
14138,1.0
14139,5.0
14140,4.0
14141,5.0
14142,5.0
14143,5.0
14144,5.0
14145,5.0
14146,5.0
14147,5.0
14148,4.0
14149,5.0
14150,5.0
14151,3.0
14152,5.0
14153,5.0
14154,5.0
14155,5.0
14156,5.0
14157,3.0
14158,5.0
14159,5.0
14160,4.0
14161,5.0
14162,5.0
14163,5.0
14164,5.0
14165,2.0
14166,4.0
14167,5.0
14168,5.0
14169,5.0
14170,4.0
14171,2.0
14172,4.0
14173,4.0
14174,5.0
14175,5.0
14176,5.0
14177,4.0
14178,4.0
14179,4.0
14180,5.0
14181,5.0
14182,5.0
14183,5.0
14184,4.0
14185,4.0
14186,5.0
14187,4.0
14188,4.0
14189,4.0
14190,5.0
14191,5.0
14192,3.0
14193,5.0
14194,5.0
14195,5.0
14196,4.0
14197,5.0
14198,5.0
14199,3.0
14200,5.0
14201,5.0
14202,4.0
14203,5.0
14204,5.0
14205,5.0
14206,5.0
14207,5.0
14208,5.0
14209,5.0
14210,5.0
14211,5.0
14212,5.0
14213,5.0
14214,5.0
14215,5.0
14216,5.0
14217,5.0
14218,5.0
14219,5.0
14220,5.0
14221,5.0
14222,5.0
14223,5.0
14224,5.0
14225,5.0
14226,4.0
14227,5.0
14228,4.0
14229,5.0
14230,4.0
14231,4.0
14232,5.0
14233,5.0
14234,5.0
14235,4.0
14236,5.0
14237,3.0
14238,4.0
14239,4.0
14240,5.0
14241,1.0
14242,5.0
14243,5.0
14244,5.0
14245,4.0
14246,5.0
14247,5.0
14248,4.0
14249,4.0
14250,5.0
14251,5.0
14252,5.0
14253,4.0
14254,4.0
14255,5.0
14256,5.0
14257,5.0
14258,4.0
14259,4.0
14260,5.0
14261,5.0
14262,5.0
14263,5.0
14264,5.0
14265,5.0
14266,5.0
14267,5.0
14268,5.0
14269,5.0
14270,4.0
14271,4.0
14272,4.0
14273,5.0
14274,5.0
14275,5.0
14276,4.0
14277,3.0
14278,5.0
14279,5.0
14280,5.0
14281,5.0
14282,3.0
14283,5.0
14284,5.0
14285,5.0
14286,5.0
14287,5.0
14288,5.0
14289,4.0
14290,4.0
14291,5.0
14292,4.0
14293,5.0
14294,5.0
14295,5.0
14296,5.0
14297,5.0
14298,5.0
14299,5.0
14300,5.0
14301,5.0
14302,5.0
14303,5.0
14304,5.0
14305,5.0
14306,4.0
14307,5.0
14308,5.0
14309,3.0
14310,5.0
14311,3.0
14312,4.0
14313,5.0
14314,5.0
14315,4.0
14316,5.0
14317,5.0
14318,5.0
14319,5.0
14320,5.0
14321,5.0
14322,5.0
14323,5.0
14324,4.0
14325,4.0
14326,3.0
14327,5.0
14328,5.0
14329,5.0
14330,5.0
14331,5.0
14332,5.0
14333,4.0
14334,5.0
14335,5.0
14336,4.0
14337,5.0
14338,5.0
14339,4.0
14340,4.0
14341,4.0
14342,5.0
14343,5.0
14344,5.0
14345,5.0
14346,5.0
14347,5.0
14348,5.0
14349,5.0
14350,5.0
14351,5.0
14352,5.0
14353,5.0
14354,5.0
14355,5.0
14356,5.0
14357,5.0
14358,4.0
14359,5.0
14360,5.0
14361,5.0
14362,5.0
14363,5.0
14364,4.0
14365,5.0
14366,5.0
14367,5.0
14368,4.0
14369,5.0
14370,5.0
14371,5.0
14372,5.0
14373,5.0
14374,5.0
14375,5.0
14376,5.0
14377,4.0
14378,5.0
14379,5.0
14380,3.0
14381,5.0
14382,5.0
14383,5.0
14384,5.0
14385,5.0
14386,5.0
14387,5.0
14388,5.0
14389,4.0
14390,3.0
14391,5.0
14392,4.0
14393,4.0
14394,5.0
14395,5.0
14396,5.0
14397,5.0
14398,5.0
14399,5.0
14400,4.0
14401,5.0
14402,4.0
14403,5.0
14404,5.0
14405,5.0
14406,4.0
14407,5.0
14408,5.0
14409,4.0
14410,5.0
14411,5.0
14412,5.0
14413,5.0
14414,5.0
14415,2.0
14416,3.0
14417,4.0
14418,5.0
14419,5.0
14420,5.0
14421,5.0
14422,5.0
14423,5.0
14424,4.0
14425,4.0
14426,5.0
14427,5.0
14428,5.0
14429,5.0
14430,5.0
14431,4.0
14432,5.0
14433,5.0
14434,5.0
14435,4.0
14436,5.0
14437,5.0
14438,5.0
14439,5.0
14440,4.0
14441,5.0
14442,5.0
14443,4.0
14444,4.0
14445,5.0
14446,5.0
14447,5.0
14448,5.0
14449,3.0
14450,5.0
14451,4.0
14452,5.0
14453,4.0
14454,4.0
14455,5.0
14456,5.0
14457,4.0
14458,5.0
14459,5.0
14460,5.0
14461,4.0
14462,5.0
14463,5.0
14464,5.0
14465,5.0
14466,5.0
14467,5.0
14468,5.0
14469,4.0
14470,4.0
14471,5.0
14472,5.0
14473,4.0
14474,5.0
14475,4.0
14476,5.0
14477,5.0
14478,5.0
14479,5.0
14480,5.0
14481,5.0
14482,4.0
14483,5.0
14484,5.0
14485,5.0
14486,5.0
14487,5.0
14488,4.0
14489,5.0
14490,5.0
14491,5.0
14492,5.0
14493,5.0
14494,5.0
14495,4.0
14496,5.0
14497,4.0
14498,3.0
14499,5.0
14500,4.0
14501,5.0
14502,5.0
14503,4.0
14504,5.0
14505,4.0
14506,5.0
14507,4.0
14508,5.0
14509,4.0
14510,5.0
14511,5.0
14512,4.0
14513,5.0
14514,5.0
14515,5.0
14516,4.0
14517,5.0
14518,4.0
14519,5.0
14520,4.0
14521,4.0
14522,3.0
14523,5.0
14524,2.0
14525,5.0
14526,5.0
14527,4.0
14528,4.0
14529,4.0
14530,5.0
14531,5.0
14532,5.0
14533,5.0
14534,5.0
14535,4.0
14536,5.0
14537,4.0
14538,4.0
14539,4.0
14540,5.0
14541,5.0
14542,5.0
14543,5.0
14544,3.0
14545,5.0
14546,4.0
14547,5.0
14548,5.0
14549,5.0
14550,5.0
14551,5.0
14552,5.0
14553,4.0
14554,5.0
14555,5.0
14556,4.0
14557,5.0
14558,4.0
14559,5.0
14560,5.0
14561,5.0
14562,5.0
14563,5.0
14564,5.0
14565,5.0
14566,5.0
14567,5.0
14568,4.0
14569,5.0
14570,5.0
14571,5.0
14572,5.0
14573,5.0
14574,5.0
14575,4.0
14576,5.0
14577,5.0
14578,4.0
14579,5.0
14580,5.0
14581,5.0
14582,5.0
14583,5.0
14584,5.0
14585,5.0
14586,5.0
14587,5.0
14588,5.0
14589,1.0
14590,4.0
14591,5.0
14592,4.0
14593,5.0
14594,5.0
14595,5.0
14596,5.0
14597,5.0
14598,5.0
14599,5.0
14600,4.0
14601,4.0
14602,5.0
14603,4.0
14604,5.0
14605,5.0
14606,4.0
14607,5.0
14608,4.0
14609,5.0
14610,5.0
14611,4.0
14612,5.0
14613,5.0
14614,5.0
14615,4.0
14616,5.0
14617,5.0
14618,5.0
14619,5.0
14620,5.0
14621,5.0
14622,5.0
14623,5.0
14624,5.0
14625,5.0
14626,4.0
14627,5.0
14628,5.0
14629,5.0
14630,4.0
14631,5.0
14632,5.0
14633,5.0
14634,5.0
14635,5.0
14636,5.0
14637,4.0
14638,5.0
14639,4.0
14640,4.0
14641,5.0
14642,5.0
14643,5.0
14644,4.0
14645,5.0
14646,5.0
14647,5.0
14648,5.0
14649,5.0
14650,3.0
14651,5.0
14652,4.0
14653,4.0
14654,5.0
14655,5.0
14656,3.0
14657,5.0
14658,4.0
14659,4.0
14660,5.0
14661,4.0
14662,4.0
14663,5.0
14664,1.0
14665,5.0
14666,5.0
14667,4.0
14668,5.0
14669,5.0
14670,5.0
14671,5.0
14672,4.0
14673,5.0
14674,5.0
14675,5.0
14676,4.0
14677,5.0
14678,5.0
14679,5.0
14680,5.0
14681,5.0
14682,5.0
14683,4.0
14684,5.0
14685,4.0
14686,5.0
14687,5.0
14688,5.0
14689,5.0
14690,4.0
14691,4.0
14692,5.0
14693,5.0
14694,5.0
14695,5.0
14696,5.0
14697,4.0
14698,4.0
14699,5.0
14700,3.0
14701,5.0
14702,3.0
14703,4.0
14704,5.0
14705,5.0
14706,5.0
14707,4.0
14708,5.0
14709,3.0
14710,5.0
14711,5.0
14712,5.0
14713,5.0
14714,5.0
14715,5.0
14716,4.0
14717,5.0
14718,5.0
14719,5.0
14720,5.0
14721,4.0
14722,4.0
14723,5.0
14724,5.0
14725,4.0
14726,5.0
14727,5.0
14728,4.0
14729,5.0
14730,3.0
14731,5.0
14732,4.0
14733,4.0
14734,5.0
14735,5.0
14736,5.0
14737,5.0
14738,5.0
14739,5.0
14740,4.0
14741,5.0
14742,5.0
14743,3.0
14744,4.0
14745,4.0
14746,5.0
14747,5.0
14748,5.0
14749,5.0
14750,5.0
14751,4.0
14752,1.0
14753,5.0
14754,5.0
14755,4.0
14756,5.0
14757,5.0
14758,4.0
14759,5.0
14760,5.0
14761,4.0
14762,5.0
14763,5.0
14764,4.0
14765,5.0
14766,5.0
14767,5.0
14768,5.0
14769,5.0
14770,4.0
14771,5.0
14772,5.0
14773,5.0
14774,5.0
14775,5.0
14776,5.0
14777,5.0
14778,3.0
14779,5.0
14780,4.0
14781,5.0
14782,5.0
14783,5.0
14784,4.0
14785,5.0
14786,5.0
14787,1.0
14788,5.0
14789,4.0
14790,5.0
14791,4.0
14792,5.0
14793,5.0
14794,4.0
14795,5.0
14796,5.0
14797,3.0
14798,5.0
14799,5.0
14800,1.0
14801,5.0
14802,5.0
14803,5.0
14804,5.0
14805,5.0
14806,4.0
14807,5.0
14808,5.0
14809,5.0
14810,4.0
14811,5.0
14812,4.0
14813,5.0
14814,5.0
14815,5.0
14816,5.0
14817,5.0
14818,4.0
14819,5.0
14820,4.0
14821,5.0
14822,5.0
14823,5.0
14824,4.0
14825,4.0
14826,1.0
14827,5.0
14828,5.0
14829,5.0
14830,5.0
14831,4.0
14832,5.0
14833,4.0
14834,5.0
14835,5.0
14836,5.0
14837,5.0
14838,5.0
14839,4.0
14840,5.0
14841,5.0
14842,1.0
14843,5.0
14844,4.0
14845,5.0
14846,5.0
14847,5.0
14848,5.0
14849,5.0
14850,4.0
14851,5.0
14852,5.0
14853,4.0
14854,4.0
14855,5.0
14856,5.0
14857,5.0
14858,4.0
14859,4.0
14860,5.0
14861,5.0
14862,5.0
14863,5.0
14864,5.0
14865,5.0
14866,5.0
14867,5.0
14868,4.0
14869,5.0
14870,5.0
14871,5.0
14872,4.0
14873,4.0
14874,4.0
14875,5.0
14876,5.0
14877,5.0
14878,5.0
14879,5.0
14880,5.0
14881,5.0
14882,5.0
14883,5.0
14884,4.0
14885,1.0
14886,5.0
14887,5.0
14888,4.0
14889,3.0
14890,2.0
14891,5.0
14892,5.0
14893,5.0
14894,4.0
14895,5.0
14896,5.0
14897,5.0
14898,5.0
14899,5.0
14900,5.0
14901,3.0
14902,4.0
14903,5.0
14904,5.0
14905,5.0
14906,5.0
14907,5.0
14908,5.0
14909,5.0
14910,5.0
14911,5.0
14912,5.0
14913,5.0
14914,5.0
14915,5.0
14916,2.0
14917,5.0
14918,5.0
14919,3.0
14920,4.0
14921,5.0
14922,4.0
14923,5.0
14924,5.0
14925,5.0
14926,5.0
14927,4.0
14928,4.0
14929,1.0
14930,4.0
14931,5.0
14932,5.0
14933,5.0
14934,5.0
14935,4.0
14936,5.0
14937,5.0
14938,5.0
14939,5.0
14940,5.0
14941,5.0
14942,5.0
14943,5.0
14944,4.0
14945,5.0
14946,5.0
14947,4.0
14948,5.0
14949,5.0
14950,5.0
14951,4.0
14952,4.0
14953,4.0
14954,5.0
14955,4.0
14956,5.0
14957,5.0
14958,4.0
14959,5.0
14960,3.0
14961,5.0
14962,5.0
14963,5.0
14964,5.0
14965,5.0
14966,5.0
14967,5.0
14968,5.0
14969,5.0
14970,5.0
14971,3.0
14972,5.0
14973,3.0
14974,1.0
14975,4.0
14976,4.0
14977,1.0
14978,5.0
14979,5.0
14980,5.0
14981,5.0
14982,4.0
14983,4.0
14984,3.0
14985,4.0
14986,4.0
14987,4.0
14988,4.0
14989,5.0
14990,5.0
14991,5.0
14992,5.0
14993,4.0
14994,5.0
14995,5.0
14996,5.0
14997,5.0
14998,3.0
14999,4.0
15000,5.0
15001,5.0
15002,5.0
15003,5.0
15004,5.0
15005,5.0
15006,4.0
15007,4.0
15008,4.0
15009,5.0
15010,4.0
15011,5.0
15012,5.0
15013,5.0
15014,4.0
15015,5.0
15016,5.0
15017,5.0
15018,5.0
15019,5.0
15020,5.0
15021,5.0
15022,4.0
15023,5.0
15024,5.0
15025,5.0
15026,5.0
15027,4.0
15028,5.0
15029,4.0
15030,5.0
15031,4.0
15032,5.0
15033,5.0
15034,5.0
15035,5.0
15036,5.0
15037,5.0
15038,5.0
15039,5.0
15040,5.0
15041,5.0
15042,5.0
15043,5.0
15044,3.0
15045,4.0
15046,5.0
15047,4.0
15048,5.0
15049,5.0
15050,4.0
15051,4.0
15052,5.0
15053,5.0
15054,5.0
15055,5.0
15056,5.0
15057,5.0
15058,4.0
15059,5.0
15060,5.0
15061,5.0
15062,5.0
15063,5.0
15064,5.0
15065,5.0
15066,5.0
15067,4.0
15068,4.0
15069,1.0
15070,5.0
15071,5.0
15072,5.0
15073,5.0
15074,5.0
15075,5.0
15076,5.0
15077,5.0
15078,5.0
15079,4.0
15080,5.0
15081,5.0
15082,5.0
15083,4.0
15084,5.0
15085,5.0
15086,5.0
15087,5.0
15088,5.0
15089,5.0
15090,4.0
15091,5.0
15092,3.0
15093,5.0
15094,5.0
15095,5.0
15096,5.0
15097,5.0
15098,3.0
15099,4.0
15100,4.0
15101,5.0
15102,5.0
15103,5.0
15104,4.0
15105,5.0
15106,5.0
15107,5.0
15108,4.0
15109,5.0
15110,4.0
15111,4.0
15112,4.0
15113,5.0
15114,5.0
15115,5.0
15116,5.0
15117,4.0
15118,5.0
15119,3.0
15120,5.0
15121,5.0
15122,5.0
15123,5.0
15124,5.0
15125,5.0
15126,5.0
15127,5.0
15128,5.0
15129,5.0
15130,5.0
15131,5.0
15132,5.0
15133,4.0
15134,5.0
15135,5.0
15136,5.0
15137,5.0
15138,4.0
15139,5.0
15140,5.0
15141,4.0
15142,5.0
15143,5.0
15144,5.0
15145,5.0
15146,5.0
15147,5.0
15148,5.0
15149,5.0
15150,1.0
15151,5.0
15152,5.0
15153,5.0
15154,4.0
15155,4.0
15156,5.0
15157,4.0
15158,3.0
15159,4.0
15160,4.0
15161,4.0
15162,4.0
15163,4.0
15164,5.0
15165,5.0
15166,5.0
15167,3.0
15168,4.0
15169,5.0
15170,4.0
15171,4.0
15172,4.0
15173,4.0
15174,5.0
15175,5.0
15176,5.0
15177,5.0
15178,5.0
15179,5.0
15180,2.0
15181,5.0
15182,5.0
15183,5.0
15184,5.0
15185,5.0
15186,4.0
15187,5.0
15188,2.0
15189,5.0
15190,4.0
15191,5.0
15192,4.0
15193,5.0
15194,5.0
15195,5.0
15196,5.0
15197,5.0
15198,4.0
15199,4.0
15200,4.0
15201,5.0
15202,5.0
15203,5.0
15204,5.0
15205,5.0
15206,5.0
15207,5.0
15208,5.0
15209,5.0
15210,5.0
15211,4.0
15212,3.0
15213,5.0
15214,5.0
15215,3.0
15216,4.0
15217,5.0
15218,4.0
15219,4.0
15220,4.0
15221,5.0
15222,4.0
15223,5.0
15224,4.0
15225,5.0
15226,4.0
15227,5.0
15228,2.0
15229,5.0
15230,5.0
15231,5.0
15232,4.0
15233,5.0
15234,5.0
15235,5.0
15236,5.0
15237,5.0
15238,5.0
15239,5.0
15240,5.0
15241,3.0
15242,5.0
15243,4.0
15244,5.0
15245,5.0
15246,3.0
15247,4.0
15248,5.0
15249,4.0
15250,5.0
15251,5.0
15252,4.0
15253,5.0
15254,5.0
15255,5.0
15256,5.0
15257,4.0
15258,5.0
15259,5.0
15260,4.0
15261,5.0
15262,5.0
15263,5.0
15264,5.0
15265,4.0
15266,5.0
15267,5.0
15268,3.0
15269,5.0
15270,1.0
15271,4.0
15272,5.0
15273,5.0
15274,5.0
15275,5.0
15276,5.0
15277,5.0
15278,4.0
15279,5.0
15280,5.0
15281,5.0
15282,5.0
15283,5.0
15284,5.0
15285,4.0
15286,5.0
15287,5.0
15288,5.0
15289,4.0
15290,5.0
15291,4.0
15292,4.0
15293,5.0
15294,4.0
15295,4.0
15296,5.0
15297,5.0
15298,5.0
15299,4.0
15300,5.0
15301,5.0
15302,5.0
15303,4.0
15304,5.0
15305,5.0
15306,5.0
15307,3.0
15308,5.0
15309,4.0
15310,5.0
15311,5.0
15312,5.0
15313,4.0
15314,5.0
15315,4.0
15316,4.0
15317,5.0
15318,5.0
15319,5.0
15320,5.0
15321,5.0
15322,5.0
15323,5.0
15324,5.0
15325,4.0
15326,5.0
15327,5.0
15328,5.0
15329,4.0
15330,5.0
15331,5.0
15332,5.0
15333,5.0
15334,4.0
15335,5.0
15336,5.0
15337,4.0
15338,5.0
15339,5.0
15340,5.0
15341,5.0
15342,5.0
15343,5.0
15344,3.0
15345,5.0
15346,4.0
15347,5.0
15348,4.0
15349,5.0
15350,5.0
15351,5.0
15352,4.0
15353,5.0
15354,4.0
15355,3.0
15356,5.0
15357,4.0
15358,5.0
15359,4.0
15360,5.0
15361,5.0
15362,5.0
15363,4.0
15364,5.0
15365,5.0
15366,5.0
15367,5.0
15368,4.0
15369,5.0
15370,5.0
15371,4.0
15372,5.0
15373,5.0
15374,3.0
15375,5.0
15376,4.0
15377,4.0
15378,5.0
15379,5.0
15380,3.0
15381,2.0
15382,5.0
15383,5.0
15384,5.0
15385,5.0
15386,5.0
15387,5.0
15388,5.0
15389,4.0
15390,5.0
15391,4.0
15392,4.0
15393,4.0
15394,5.0
15395,5.0
15396,5.0
15397,3.0
15398,4.0
15399,5.0
15400,5.0
15401,4.0
15402,5.0
15403,3.0
15404,5.0
15405,3.0
15406,5.0
15407,5.0
15408,5.0
15409,5.0
15410,5.0
15411,5.0
15412,5.0
15413,5.0
15414,4.0
15415,5.0
15416,4.0
15417,5.0
15418,4.0
15419,3.0
15420,5.0
15421,5.0
15422,5.0
15423,5.0
15424,5.0
15425,5.0
15426,5.0
15427,5.0
15428,4.0
15429,1.0
15430,3.0
15431,4.0
15432,5.0
15433,5.0
15434,5.0
15435,5.0
15436,5.0
15437,5.0
15438,5.0
15439,5.0
15440,4.0
15441,3.0
15442,5.0
15443,5.0
15444,4.0
15445,3.0
15446,5.0
15447,5.0
15448,5.0
15449,5.0
15450,5.0
15451,5.0
15452,5.0
15453,5.0
15454,4.0
15455,5.0
15456,4.0
15457,5.0
15458,5.0
15459,5.0
15460,5.0
15461,5.0
15462,4.0
15463,4.0
15464,4.0
15465,5.0
15466,5.0
15467,4.0
15468,5.0
15469,5.0
15470,4.0
15471,5.0
15472,5.0
15473,1.0
15474,3.0
15475,5.0
15476,5.0
15477,3.0
15478,4.0
15479,5.0
15480,5.0
15481,5.0
15482,5.0
15483,5.0
15484,5.0
15485,4.0
15486,5.0
15487,5.0
15488,5.0
15489,5.0
15490,5.0
15491,5.0
15492,3.0
15493,5.0
15494,5.0
15495,3.0
15496,5.0
15497,5.0
15498,1.0
15499,4.0
15500,4.0
15501,4.0
15502,5.0
15503,5.0
15504,5.0
15505,5.0
15506,5.0
15507,5.0
15508,5.0
15509,5.0
15510,5.0
15511,4.0
15512,4.0
15513,4.0
15514,4.0
15515,3.0
15516,4.0
15517,5.0
15518,5.0
15519,5.0
15520,3.0
15521,5.0
15522,5.0
15523,4.0
15524,4.0
15525,4.0
15526,5.0
15527,5.0
